X;Y;Z;categoryID
-0.22550430341470906;1.5790821112278648;-2.6822148223914715;0.0
1.4836368318010509;0.18123779665266948;-1.482319112638435;5.0
0.18846223310720345;2.274088362563009;-2.6822148223914715;0.0
1.4836365933824718;1.6807570255879112;-0.08159193001171072;5.0
1.0053968186784923;2.9386291302326866;-0.6833993454970928;4.0
0.6273517365862071;2.830650071013326;-2.0838526745833965;4.0
0.2714301104952037;2.2796208656910606;-2.6822150608100506;0.0
1.4836365933824718;0.08142707716261866;-2.080158557514152;5.0
1.48363707021963;1.1799974239948936;-0.48058399162670096;5.0
0.5027122254778085;2.795049408781881;-0.015958513835868438;4.0
1.4836368318010509;-0.21746804345810933;-2.1819019576110454;5.0
1.4836368318010509;2.8794600762013145;-0.4835850854911419;5.0
1.0053972955156505;2.9386296070698448;-0.3810282608069988;4.0
1.2694639916826427;0.6797184742573448;-2.682214941600761;0.0
1.4836368318010509;3.1800648964527793;-0.8841186424293133;5.0
0.6273519750047862;2.8306503094319053;-2.3823378940620037;4.0
1.0799796338487804;0.18184957872664342;-2.6822150608100506;0.0
0.40542862371694466;2.657995203841085;-2.682214941600761;0.0
1.4836368318010509;1.6807572640064903;-2.1803547998466106;5.0
1.483637308638209;2.7823440827015586;0.017333541294136667;5.0
1.48363707021963;-0.4210808478709511;-2.3816761632957073;5.0
1.4836365933824718;-0.6161682807322792;-0.7832622786559673;5.0
0.4984566922594249;2.7938344277027793;-0.08143111668010672;4.0
0.4984566922594249;2.7938341892842002;-0.1821355482139202;4.0
1.4836368318010509;3.4809970654133506;-2.48133524856945;5.0
1.0053968186784923;2.9386296070698448;-2.482754196742973;4.0
1.4836368318010509;-0.020267268311624953;-1.9813487192191692;5.0
0.4984564538408458;2.793833950865621;-0.2828403373756023;4.0
0.17519090132009385;0.48296318422591167;-2.6822150608100506;0.0
1.4836368318010509;-0.4175205432292275;-1.3829208572902294;5.0
1.4836365933824718;2.384238461363668;-2.0821861287154766;5.0
1.4836368318010509;1.083149889815206;-1.9817554613151165;5.0
1.4691748376299083;3.0817465580586143;0.31778493918994943;1.0
0.4942140336443126;2.792622546065206;-0.38132580719371756;4.0
0.5726010556627454;2.8150119579914756;-2.2830847164191814;4.0
1.4836368318010509;1.2835727728489585;-1.2843808492221447;5.0
0.47503850416433213;0.18231592546736652;-2.6822150608100506;0.0
1.4836363549638927;-0.016395350587015578;-1.2839281221427532;5.0
0.7738299127031506;-0.6203570567485146;-2.6822150608100506;0.0
0.4942145104814708;2.792622784483785;-0.4818772932090374;4.0
1.4836368318010509;-0.4210808478709511;-1.0817921420135113;5.0
0.4942142720628917;2.792622784483785;-0.5824291368522259;4.0
0.4942140336443126;2.792622307646627;-0.6829810997047039;4.0
0.8704256768633067;1.1784329212788291;-2.682214941600761;0.0
1.2805225606371105;2.6831662453297325;-2.6822148223914715;0.0
0.4984564538408458;2.793833950865621;-0.7821674605407329;4.0
0.6794075723100841;2.845518568861837;-0.4826593061484905;4.0
1.48363707021963;3.0850190914753624;-0.9808540006675335;5.0
0.4984564538408458;2.7938341892842002;-0.8828719516791912;4.0
0.8799075837541759;2.902786234724874;-0.5830638071097942;4.0
