X;Y;Z;categoryID
2.6960810902396517;5.222058345864507;2.1672682144139905;10.0
2.695423174170621;5.122373630593511;2.0683397628759046;10.0
2.6916231396476107;4.546641876290533;2.9668229200338025;10.0
2.692115354804166;4.621243288109991;2.666707185695042;10.0
2.697400975493558;5.422024299691412;2.5676241495107313;10.0
2.69278030422128;4.721976806710455;2.667062220761647;10.0
2.69607095745004;5.220507194588873;1.866866049954762;10.0
2.691614318160184;4.5453219910366265;2.8674095549081464;10.0
2.692771363524564;4.720599224160406;2.567164836118092;10.0
2.6916144373694735;4.545322229455206;2.768093494365086;10.0
2.6916231396476107;4.546641876290533;2.667223600337376;10.0
2.6916144373694735;4.545322229455206;2.567859498450627;10.0
2.6916231396476107;4.546641876290533;2.4669567622636457;10.0
2.703991461066373;6.420523216317388;2.2671325780843397;10.0
2.696070719031461;5.220507194588873;1.967591283509602;10.0
2.6916232588569002;4.546642114709112;2.3676243402455945;10.0
2.697400975493558;5.422024299691412;2.7666332103704114;10.0
2.6947508337775545;5.020504047463628;2.2670922257398267;10.0
2.692771363524564;4.720599224160406;2.4673165060971876;10.0
2.6960812094489413;5.222057869027349;2.4677609779332776;10.0
2.6916232588569002;4.546642114709112;2.266689834782948;10.0
2.7033353331366854;6.321125080178472;2.7670789935086866;10.0
2.692780542639859;4.721977045129034;2.367466864774098;10.0
2.6916144373694735;4.545322467873785;2.1673915960286756;10.0
2.7000319245139437;5.8206306000454155;2.2680892326329847;10.0
2.694750714568265;5.020503332207891;2.8677315690015455;10.0
2.69278030422128;4.721977283547613;1.8681413509343763;10.0
2.7013583662787752;6.021589328835699;2.8669873156045576;10.0
2.6916231396476107;4.546641876290533;2.068025229165425;10.0
2.7000319245139437;5.820630123208257;1.967347440907826;10.0
2.6927804234305697;4.721977283547613;1.7682763912175796;10.0
2.7013460877219515;6.019740631173345;1.7671100475286146;10.0
2.6960710766593294;5.220507194588873;2.3670192338918348;10.0
2.691623020438321;4.546641876290533;1.9670906640981336;10.0
2.6960810902396517;5.222057869027349;2.8672601260636945;10.0
2.691614318160184;4.545322229455206;1.8678416587804456;10.0
2.6916232588569002;4.546642114709112;1.7764367439244886;10.0
2.6954232933799105;5.122373630593511;2.1679289319013257;10.0
2.6921157124320345;4.621243049691412;2.9674739219640394;10.0
2.6940941098014193;4.921018411706182;2.067129788586964;10.0
2.693433928755887;4.821010162423345;2.6672769762967725;10.0
2.692115354804166;4.6212428112728325;2.8672184624169965;10.0
2.693434167174466;4.821010162423345;2.567862955520024;10.0
2.692115593222745;4.62124352652857;2.76696270484673;10.0
2.692115354804166;4.621243288109991;2.5680686511491437;10.0
2.695423174170621;5.122373630593511;2.267518041322102;10.0
2.6921154740134554;4.621243288109991;2.4678130127881666;10.0
2.692115593222745;4.62124352652857;2.367557344624867;10.0
2.7006941321173983;5.920940925667974;1.867253480145802;10.0
2.6954230549613314;5.122373630593511;2.4684135295842786;10.0
2.694094229010709;4.921018411706182;2.26835316200005;10.0
2.6921154740134554;4.621243288109991;2.267301736066212;10.0
2.693433928755887;4.821010162423345;2.468448934743275;10.0
2.6921154740134554;4.621243288109991;2.167046246716847;10.0
2.6934340479651766;4.821010162423345;2.367377934644093;10.0
2.6940941098014193;4.921018411706182;2.866993276069035;10.0
2.702666926650174;6.219845344613287;2.46679967422234;10.0
2.699372339514859;5.720703413079473;2.2673996068929334;10.0
2.6934340479651766;4.821010639260503;1.86699396152245;10.0
2.7006941321173983;5.920940925667974;2.867403296420445;10.0
2.6954131605902987;5.1208577652675835;2.667540369222035;10.0
