X;Y;Z;categoryID
-4.74912166595459;-1.590085506439209;-1.5;0.0
-0.7601430416107178;-4.10795783996582;-1.5;0.0
-1.9210302829742432;-3.845880270004273;-0.9027055501937866;4.0
-1.5502135753631592;-4.009956359863281;-1.5000001192092896;0.0
-1.4614698886871338;-0.0106828212738037;1.499999761581421;1.0
-3.114132165908813;1.9693796634674072;-1.5;0.0
1.9925624132156368;-0.0939579010009765;0.9995850324630736;3.0
-4.342067718505859;3.980764150619507;-1.5;0.0
-0.7736022472381592;-4.265008449554443;1.5;1.0
-4.962733268737793;0.4005939960479736;0.0052798390388488;2.0
-1.454807996749878;-2.807854413986206;0.8996647596359253;4.0
-2.577257871627808;0.9006850719451904;1.500000238418579;1.0
-4.962732315063477;-4.677323818206787;0.5948224067687988;2.0
-1.4208190441131592;-3.453613519668579;0.5996661186218262;4.0
-3.426656484603882;-0.6287932395935059;-1.5;0.0
0.7433493137359619;4.396684646606445;-1.5;0.0
-4.962734222412109;-1.5019299983978271;-0.1985803842544555;2.0
-2.1563823223114014;2.194392442703247;1.4999998807907104;1.0
-4.962733268737793;-4.397956848144531;1.4766536951065063;2.0
-1.4649856090545654;-4.29838228225708;1.5;1.0
-4.645663261413574;0.9849026203155518;1.500000238418579;1.0
-4.2017316818237305;2.724256753921509;-1.5000001192092896;0.0
-4.962734222412109;3.385526418685913;0.4999986886978149;2.0
-2.052086114883423;2.3925631046295166;-1.5;0.0
-1.5849401950836182;-3.58231782913208;-0.2993181347846985;4.0
1.95395827293396;-0.3041319847106933;-1.2979414463043213;3.0
-0.2517035007476806;-3.009327173233032;-1.5;0.0
-4.962733268737793;-0.8060367107391357;0.4070735573768616;2.0
-4.858814239501953;-4.404984951019287;1.4999998807907104;1.0
-2.65049147605896;-0.5167231559753418;1.500000238418579;1.0
-3.977807760238648;-0.7970759868621826;-1.5000001192092896;0.0
-3.1595561504364014;-4.212343215942383;1.4999998807907104;1.0
-1.635791540145874;-2.577067375183105;0.3982632756233215;4.0
-0.7726266384124756;1.0065176486968994;1.5;1.0
-3.882080316543579;-1.3013103008270264;-1.5;0.0
-4.962734222412109;1.7089884281158447;-0.9992384910583496;2.0
-1.150860071182251;-2.2142109870910645;-1.5;0.0
-2.369673013687134;-4.393651485443115;1.500000238418579;1.0
-4.784004211425781;-0.4964802265167236;-1.4999998807907104;0.0
-4.962733268737793;2.001678705215454;-0.0987986624240875;2.0
2.8128106594085693;-2.091787815093994;-1.5;0.0
-4.962734222412109;-4.504228591918945;0.4032798409461975;2.0
