X;Y;Z;categoryID
-5.0145383613392305;-0.10947473581321976;-6.490457324771077;0.0
-7.921736075191159;0.470189345670428;-1.8365301779498586;1.0
-3.7043476836964087;0.38425739910796475;-5.891616029789148;6.0
-4.214416100291867;1.2918991592665257;-2.4369612996914602;2.0
-3.105642391948362;0.621449625329183;-5.805689262843657;0.0
-5.100890709666867;2.1555440943250286;-4.368468886036295;0.0
-3.250061108379026;-0.721358066495319;-5.009874009592129;6.0
-4.9045272605701875;0.9900870218707053;-5.460330441574479;0.0
-7.00320727994885;-1.310895348809649;-6.654471377161712;2.0
-6.40089900663342;-1.6438292873271299;-3.8170540497403898;1.0
-5.4028945701405;-2.305120350667636;-4.436585664388483;1.0
-3.2305694358631567;-1.3446764945111491;-4.393208556868962;6.0
-8.710826231746335;0.6130433182366597;-1.7026970941608779;1.0
-6.306039406566281;-1.4273081395153553;-3.6142048809461396;1.0
-6.4139643447681856;-0.4032103848411328;-6.765644265826827;0.0
-4.897682263164182;1.864726934156014;-4.6409216338668;0.0
-7.8085079925343;-2.340831338033044;-5.56104185350164;2.0
-6.903244091777464;-2.5240325483283916;-4.641674077161733;1.0
-3.2500608699604467;-1.3239076550998452;-4.366709803596846;6.0
-7.919411017207761;-1.8003308272109324;-3.9636723993600365;1.0
-3.2294910686298803;-1.2958686652542228;-4.44885972232646;6.0
-7.692696644572873;-1.2814566969651744;-3.4775639369795495;1.0
-6.799520565776486;-0.8974354803574727;-7.09430059486201;2.0
-3.035997225551267;0.4221837632162244;-5.992371796104785;0.0
-8.009508444575925;-0.8468190241829059;-7.157236595840656;2.0
-8.679429365901608;0.33353599624909647;-6.0754216673200725;0.0
-4.909512593059201;0.10179070887771724;-2.181665316580787;1.0
-3.4034672515675024;0.2754357032848338;-5.85780896150739;6.0
-5.113487793712277;0.47780847749969446;-5.940259650298085;0.0
-8.78341992071118;1.8424776437563535;-3.015517226522117;2.0
-7.672977043895384;-0.46685923619560477;-6.825273843523353;0.0
-6.49997766187634;-2.0140194429763154;-4.163866760314792;1.0
-8.784933401851315;1.3528878399736017;-2.9330690123475742;2.0
-3.2305691974445776;-1.2249206430692956;-4.521035737493632;6.0
-8.788964583186765;0.8994096800325666;-3.6204247681562713;2.0
-2.9046430127903418;2.1176119734408356;-3.3084608242980775;2.0
-8.800534559993405;-1.8587852205083064;-4.038446221662367;2.0
-3.250061108379026;-0.9262252934329016;-4.7911982553065044;6.0
-5.501318527965207;0.6891187250900723;-1.7680405215945905;2.0
-7.720704151897092;-1.311603015865121;-6.658997775885343;2.0
-8.459329916743894;1.9499633466300788;-3.0552334739791425;2.0
-5.698672844676633;-0.2506901875235612;-6.62275535640115;0.0
-3.5213187473103003;-1.0575253488458842;-4.363097329709656;6.0
-3.2294913070484594;-1.1593910296128693;-4.594536151465759;6.0
-4.4067903297230195;0.4761985347372595;-5.941767929002204;0.0
-3.2294915454670385;-1.08995532851557;-4.668652447149756;6.0
-7.10291202238049;-2.7483531414757465;-5.120856854939587;2.0
-8.50803978612866;-2.602889621194892;-4.7155508599297695;1.0
-8.793001486568112;-0.43468940333071515;-3.369583919440436;2.0
-5.113021446971556;-2.0146976725831482;-4.164502488036625;1.0
-3.2500608699604467;-1.0636061436400204;-4.644556685132218;6.0
-8.796511008052487;-0.465678414885383;-4.356160591575205;2.0
-3.604518009929319;0.9859362006581255;-5.464218984943557;0.0
-8.708384825496335;-1.7237490381519853;-6.2263437308798935;2.0
-3.8252349632069067;-0.3289645044580962;-5.186670320304773;6.0
-7.3156271713062715;-2.7424596578640346;-4.846308033971827;1.0
-8.301718069820065;0.46872925303272517;-1.8378980692084008;1.0
-3.230569674281736;-1.0189420043353379;-4.740898863376582;6.0
-3.4729800956531958;0.2975580004148122;-5.833447110504567;6.0
-8.802559210567136;-2.0262487467155608;-4.447735129476488;2.0
-7.4953170554920625;-2.4529533816887312;-4.575083064224652;1.0
-6.437164856700559;-0.5483541227167024;-6.90162235833786;0.0
-5.213381840495725;0.9129080039204774;-5.532635297956356;0.0
-6.510060860423703;2.5177390609538306;-4.029145833896893;0.0
-7.3970409171863984;-2.450684022368902;-4.572957336253577;1.0
-5.304198338298459;2.2585631546207527;-3.447179359090192;2.0
-5.014465166835446;1.6425924205838496;-4.849028717610496;0.0
-3.2294913070484594;-0.9534774076167074;-4.8143291807740685;6.0
-6.9065109031483125;-2.061438377261994;-5.85262733040441;2.0
-7.311947418956418;-0.9009435840438598;-7.094327823706094;2.0
-3.135282589702268;0.34767001660613195;-6.062180176749404;0.0
-3.7116287486835913;1.496747045759657;-4.985664630418358;0.0
-3.2305694358631567;-0.8824207352822291;-4.886622215718745;6.0
-8.708384825496335;-0.9767310990575195;-7.023713687221512;2.0
-3.2294913070484594;-0.8169997014603538;-4.960006033904813;6.0
-7.821226670055052;-2.600885876283681;-4.713674463502414;1.0
-8.78745873144116;1.2548415487516762;-3.5623128833574498;2.0
-4.406918837337155;0.2557555714048467;-6.148290116531465;0.0
-7.092948033122678;-2.5962561491355594;-4.709337419320373;1.0
-5.148143364696164;-0.29352722718605184;-6.662887338840518;0.0
-3.220565392284055;0.3230341286322733;-6.08526053031297;0.0
-6.40556676557507;-2.061643173409981;-5.84872063095394;2.0
-5.624093128947873;-2.5856397841663377;-4.699390962508304;1.0
-2.90531487634625;0.6940125094376315;-5.737708062317674;0.0
-3.2305694358631567;-0.7458996088578749;-5.032345415818401;6.0
-3.4729800956531958;-1.068449521013218;-4.375365878829751;6.0
-4.712556912212033;0.7659762265664413;-5.670289009556881;0.0
-3.2294908302113012;-0.6805216269455907;-5.105682582775906;6.0
-3.7648404376789526;0.37311088637038026;-5.899635188385852;6.0
-2.906330658702512;1.2783735365736186;-5.1902480449111135;0.0
-2.8048015373035864;1.982339676993964;-3.1620337366681825;2.0
-7.296574188975949;-1.1713702179946446;-6.805561754146902;2.0
-7.290452076701779;1.5250191211724076;-2.624817226225333;2.0
-8.7856009738728;1.6166650774570548;-1.725915808586731;2.0
-6.402980877666136;-2.4494468617528566;-4.571798462740673;1.0
-3.8117247360035376;-1.2797269000487717;-4.163051269682313;6.0
-6.231827809123654;0.6213367973761508;-5.805794802628473;0.0
-3.4095505016132788;2.5230483054900485;-3.751527273140486;2.0
-6.9065085189625215;-2.333370852949362;-5.5623641159222466;2.0
-8.798002554683348;-0.6843532212337982;-4.555779844960839;2.0
-3.2073949115559057;0.9137082610521895;-5.531886065213743;0.0
-5.475652291087766;2.330380061040352;-3.5204383554474767;2.0
-6.60839994123425;-1.3750179148453698;-6.5831197332740015;2.0
-4.304202391414304;0.40093984928513393;-6.012274044020642;0.0
-4.907003714351315;-1.3562565779862528;-3.5476405466784913;1.0
-3.230569674281736;-0.609378052948502;-5.178068376905195;6.0
-6.909641339091916;0.7681344163454581;-5.668267104331993;0.0
-6.71986348798718;-1.4279752336702494;-3.614830176393352;1.0
-2.9407515065952734;0.49831553769697856;-5.9210477255543825;0.0
-5.91890199354138;-2.740867451240982;-4.844816044709658;1.0
-6.719628884105344;0.5480920518149925;-5.874414479974943;0.0
-3.2294913070484594;-0.5440443095231831;-5.251359718417373;6.0
-5.210145069865842;1.207362574577087;-5.2567751601661445;0.0
-3.825235678462644;0.22045310199342927;-5.773121234593784;6.0
-6.589387966899533;0.9161978230156963;-5.5295535498188855;0.0
-8.708384825496335;-1.1833530154489122;-6.803164621623514;2.0
-8.803552939204831;-1.1494036787864594;-5.672491314619851;2.0
-3.2294913070484594;-0.47460813818979286;-5.325475818586366;6.0
-3.7103997009083227;0.7660486885061933;-5.670221286767566;0.0
-8.38800747564282;-1.06354600500037;-3.273414113900709;1.0
-3.3087509410664038;0.6945413399283187;-5.737213116268936;0.0
-3.2294908302113012;-0.40756631651056496;-5.397036180292746;6.0
-7.127110077647824;-0.2543418382918132;-6.626176577455233;0.0
-3.2486005561634497;-0.10840311628698451;-5.66717464980646;6.0
-8.007566763667722;-1.0615132630471087;-3.2715097347695927;1.0
-3.2294913070484594;-0.3381304931600484;-5.471152606470321;6.0
-7.090653015880246;1.5272169718206952;-2.6311241961755965;2.0
-3.2294913070484594;-0.2686946698095314;-5.545269032647897;6.0
-3.250061108379026;-0.24413855410867336;-5.519260038819718;6.0
-8.799020125178952;-1.1001959820575862;-4.408118188887249;2.0
-7.885307623653073;1.2074973364382715;-5.256648744844943;0.0
-3.230569674281736;-0.19981461254883004;-5.615238042450953;6.0
-8.784933401851315;2.430040692331171;-4.082826304520166;2.0
-7.0903793113514375;0.5545942967776019;-5.86832250962229;0.0
-3.2294913070484594;-0.13221704515532307;-5.6909457987829235;6.0
-6.4055672424122285;-1.5837554029583134;-6.358819264084228;2.0
-3.4106088416859106;1.935151441534921;-4.574944430067992;0.0
-8.807476355342526;-1.7130012432372936;-6.2114231847890045;2.0
-3.250061346797605;0.16559556277076437;-5.9566115364038215;6.0
-2.70701177289929;1.846392908853019;-3.0149281261458185;2.0
-3.825233771114011;-0.7395504080495052;-4.748408575983914;6.0
-4.10266788175549;2.227348701778683;-4.301198732201708;0.0
-8.59297115972485;-0.1796073780508789;-6.556161257369686;0.0
-3.230569674281736;-0.06329363974037627;-5.76096142730383;6.0
-8.085170103816647;0.685701971474916;-5.745494136266124;0.0
-3.7648401992603735;-0.17341642048339034;-5.316269740249827;6.0
-8.799504591731687;0.26352401793436275;-6.004741720066908;2.0
-6.906509949473996;-1.7895045096431317;-6.142889240852244;2.0
-7.090654446391721;2.278597161234445;-3.4331500873508287;2.0
-5.7052312629505595;1.2066751344112623;-5.25741919011967;0.0
-4.103839709071774;0.841688437178664;-5.599357518360502;0.0
-5.102897717265744;2.6574968671111234;-3.876993427072046;2.0
-5.95176513364758;-2.786217112225896;-4.887302309110297;1.0
-6.770763947276732;0.8391707781094517;-1.903042105560587;2.0
-3.2294913070484594;0.004260661001030508;-5.836622651913667;6.0
-6.405565811900754;-2.3347216539623528;-5.557235561157853;2.0
-4.812098337916989;-1.5755927112757453;-3.753126287904494;1.0
-8.54234154394116;0.04272670919258603;-6.347867039206411;0.0
-3.2486003177448706;0.028910975873356115;-5.813743916002436;6.0
-3.7648401992603735;0.23720190218513548;-5.754565391377245;6.0
