X;Y;Z;categoryID;label
2.0004359346925913;-2.0500729515818445;5.41477507629275;2.0;0.0
1.0086322886049448;-1.353518549728357;4.522831369835847;2.0;0.0
1.00008069100973;-1.1213586546010572;3.969850934697442;2.0;0.0
2.697184191375941;-1.9598476810595007;5.458151692589812;2.0;0.0
2.2016628843843637;-3.334825471629105;4.339343174000867;0.0;0.0
2.9685994249880014;-1.4147326081307317;5.68892596346548;2.0;0.0
2.481607185035914;-3.436243339242475;4.837249215891184;2.0;0.0
1.5006576639711557;-3.065556272114294;4.984917594098947;2.0;0.0
2.697183952957362;-1.5009560841275338;5.650607787042683;2.0;0.0
-0.5495685475766958;0.34187127242733506;3.3294465080084192;1.0;0.0
0.9986632925569711;-2.0949079914107616;3.453743854510182;2.0;0.0
2.9685994249880014;-1.5010901074683982;5.6527082978837395;2.0;0.0
1.0000227552950083;-1.2748186306438691;3.9010943232847035;2.0;0.0
2.6971840721666513;-1.7776406558870157;5.534567906062341;2.0;0.0
2.00043629232046;-1.4981726893641407;5.646237766676111;2.0;0.0
0.9986075026094614;-2.0024800795875044;3.488284712270585;2.0;0.0
2.481606946617335;-2.8811444601203493;5.0700544155509775;2.0;0.0
1.0087777239381968;-0.4677536562836074;4.905369099387613;2.0;0.0
1.2019315821230112;-1.8535072961319492;5.490868162503076;2.0;0.0
2.9685994249880014;-1.5936163686755773;5.61390350140825;2.0;0.0
1.1449791056215464;-3.506874056029832;4.749576281927154;0.0;0.0
2.6971840721666513;-2.0543253021334653;5.418528510917589;2.0;0.0
2.3968921763002573;-3.0269272214340615;3.60518944891884;0.0;0.0
2.5004045826494394;-3.1414693365891493;3.8783039767261593;0.0;0.0
1.3997057539522348;-3.4330421810193292;4.829994870404631;2.0;0.0
2.040116534858912;-3.121640537095553;3.8310241338199327;0.0;0.0
0.9943355185091196;-0.5954230568448535;3.7535084093890925;2.0;0.0
2.9685994249880014;-1.6861425199500861;5.57509875103767;2.0;0.0
2.4979756933748423;-1.5921007427286076;5.610799140802317;2.0;0.0
2.2983015638887583;-3.219429124710119;4.06419181367549;0.0;0.0
1.0171416861116587;-1.3047222185485143;5.190386130280786;2.0;0.0
2.6959705215990244;-3.1810208765615555;3.972611083366833;0.0;0.0
-3.9895140069425405;0.3015320739746462;3.3738650135970056;2.0;0.0
1.9961353403627573;-2.420535877603804;5.259372187928339;2.0;0.0
1.0214248758852182;-0.9608631139900002;5.6603613314827825;2.0;0.0
-0.0030602353513540237;0.018739612600462585;4.09992158312145;1.0;0.0
-4.001982344955237;-0.3523159338067241;4.944759828960268;2.0;0.0
1.895723329216212;-3.2206050942556166;4.066995490397684;0.0;0.0
-3.8941742318570913;0.2843199360410721;3.46667114477231;1.0;0.0
2.6971840721666513;-1.5920595222268086;5.612399194470828;2.0;0.0
1.8991464239656626;-2.716296592157376;2.8645209400256393;0.0;0.0
2.9685994249880014;-1.7755840313832327;5.5375866405476915;2.0;0.0
2.9685991865694223;-1.8681103316316767;5.4987828618482935;2.0;0.0
1.5971349340974985;-2.1411075284074617;5.373391050772112;2.0;0.0
1.0171414476930796;-1.4913478225106467;5.11211679912679;2.0;0.0
2.00043629232046;-3.343332429661174;4.872392079486082;2.0;0.0
2.697184191375941;-1.406478443532937;5.69023045982686;2.0;0.0
1.195663080841273;-0.7721380332790951;5.944336406915016;2.0;0.0
1.0072070223390757;-1.3126417451339194;4.43159822341088;2.0;0.0
2.9685996634065805;-1.9606362239995796;5.45997718591144;2.0;0.0
2.200009332329005;-2.235536295863875;5.338579573469726;2.0;0.0
-3.3084713357389273;0.4343519153351588;3.108933872889843;1.0;0.0
2.697183952957362;-1.683163109300019;5.574191573570155;2.0;0.0
2.200009332329005;-2.6963759467199786;5.145306997381682;2.0;0.0
2.9685994249880014;-2.0531625242480236;5.421173407212043;2.0;0.0
2.9685994249880014;-2.136435972448945;5.386249168762449;2.0;0.0
1.008559809356898;-0.613429506746275;4.827706182110923;2.0;0.0
0.9986077410280405;-1.0795895397123023;3.8753378483399503;2.0;0.0
2.497975812584132;-1.2226344067151933;5.765750457179866;2.0;0.0
-3.5132681268155874;0.045926940075773526;4.035096046281058;1.0;0.0
2.5990943771898447;-1.5915981986921108;5.611813955262976;2.0;0.0
