X;Y;Z;categoryID;label
-3.758357495126612;-1.7440605546920764;-1.1027022950076402;0.0;0
-2.9672264755343267;-0.5519258353551285;-1.9949685797382806;0.0;0
-1.870010107812769;2.20804341801496;-0.3134660183371488;1.0;0
-2.258594483194239;1.8406335056734182;-3.785705070813699;0.0;0
-4.155211657342798;-0.17535047320399322;-1.1537707353167872;2.0;0
-4.155211418924219;-0.45472714987176155;-0.6947727726331886;2.0;0
-4.155211418924219;1.0131327930915637;-2.914146930191356;2.0;0
-4.155211657342798;1.2641840772195967;0.27087213593892645;2.0;0
-2.164208859262354;2.1230706646931994;-0.2498672518766315;1.0;0
-4.163348645028956;-0.21930290784398787;0.6082469307364141;3.0;0
-4.163480013666041;-0.2747485433201319;0.5467820017784784;3.0;0
-0.8651134670351812;2.138674274043894;-3.512210784348826;2.0;0
-4.155211657342798;0.32218329388872124;-2.1509596589188265;2.0;0
-4.155211418924219;-0.014094758148569309;-2.2756021718331687;2.0;0
-4.155211657342798;1.2235170937688054;-1.952293565160351;2.0;0
-2.7648318708514044;0.34390192523987273;-2.1686372110870504;4.0;1
-4.163436621484644;-0.33295733653491777;0.46481394103302154;3.0;0
-3.9638528526400396;-0.0753780552612473;-2.3516458649699845;0.0;0
-4.155211657342798;0.38397448984685;-1.0722583272405115;2.0;0
-2.0650231540774175;-0.4750853455697316;-2.05248066653707;0.0;0
-4.16348025208462;-0.39452598443009657;0.3867502979675692;3.0;0
-2.477833002862818;0.8543391704729277;-1.6745206888505977;4.0;1
-4.158306568918116;-1.2353588991204727;-1.2327728009670547;3.0;0
-4.1634797752474615;-0.45539676950301466;0.3054225326698516;3.0;0
-3.6649777591799566;-1.5954260924327262;-1.2139496465272186;0.0;0
-4.155211657342798;-0.01487376363581805;-0.2739394266359486;2.0;0
-2.1720599830721685;-1.258329978073773;-1.4662528403602084;0.0;0
-1.5619122684573004;3.2744747462477077;-1.9849967011430607;2.0;0
-4.163436383066065;-0.5137833914822397;0.22321687927008454;3.0;0
-4.155211657342798;0.22622875180068758;-1.9545126153131585;2.0;0
-2.6635044515703985;-0.1544349948573297;-2.292474852593634;0.0;0
-4.155211657342798;-0.19528636492332974;-1.5104144987295365;2.0;0
-2.9617933929537603;-1.2776903912076691;-1.4517624808888407;0.0;0
-2.7684641779040167;2.5469415580030335;-2.940243520298777;2.0;0
-4.05320546036709;-1.6528670395448544;-1.170957206122239;0.0;0
-4.1552118957613775;0.18441982352636366;-0.1708660907756977;2.0;0
-4.1552118957613775;-0.5735719687837276;-0.8535588206676328;2.0;0
-0.8651137054537603;1.91432554135709;-3.811956036670015;2.0;0
-4.155211657342798;0.0963918365863099;-2.4526340917937075;2.0;0
-2.7691483200167486;0.1152064235552328;-2.471366267232821;4.0;0
-2.463287800607569;-0.07495781817716707;-2.3519605448138265;0.0;0
-2.3887626827334234;0.4655445484413696;-2.252285694508305;4.0;1
-4.1552118957613775;2.0845981559288953;-1.9677015310362553;2.0;0
-4.155211657342798;2.7020834108498124;-1.3077180639845487;2.0;0
-4.163436621484644;-0.5727482284908211;0.1444352065866034;3.0;0
-1.4619073570345704;2.6786302619214175;-2.7824809296967827;2.0;0
-1.5610670745943853;3.637345806101795;-1.3832423869105839;1.0;0
-4.1634797752474615;-0.6340812478139992;0.06668658002566535;3.0;0
-4.158361643609888;-0.9986685348035171;-0.9113181117816822;3.0;0
-4.155211657342798;2.346983156435864;-0.7885759869035724;2.0;0
-4.1552118957613775;0.025503816561646353;-0.05314894160084782;2.0;0
-2.458777278718835;3.4796404011255166;-1.2652060890555739;1.0;0
-4.155211657342798;0.783287405340402;-0.37164172465708367;2.0;0
-4.163436383066065;-0.6926437341909146;-0.01575404148613707;3.0;0
-0.6637835205172369;0.8852941290037926;-3.0706712407964396;0.0;0
-4.1618013084505865;-1.4561417901880822;-1.1926252992444268;3.0;0
-4.161801070032007;-1.1566003379426786;-0.7924155043812795;3.0;0
-1.9646205604647466;2.2847364802498364;-0.3708679103098128;1.0;0
-3.660285919961817;-0.24006722407436387;-2.2283824943426866;0.0;0
-4.163436383066065;-0.7535741941487453;-0.09716173587895738;3.0;0
-3.465363711175806;-1.5161884888902253;-1.2732558787674308;0.0;0
-4.155211657342798;0.466551772851064;-1.6334229162239267;2.0;0
-4.155211418924219;0.1845858448885076;-0.672868243395669;2.0;0
-3.8641123474215338;2.441281742102679;-0.4880358866301687;1.0;0
-2.6643446386431524;-0.6324457185278454;-1.9347027604895977;0.0;0
-2.657236784753687;1.5180000109598137;-0.6703839984720279;4.0;1
-1.5617398918246104;1.523145895565586;-3.548078220706592;0.0;0
-4.161801546869166;-1.3359176397823478;-1.0319971559779786;3.0;0
-4.155211657342798;0.7454874865915546;-2.590976810868145;2.0;0
-2.423673600015528;0.4415386207860701;-2.73853768233871;0.0;0
-4.163480013666041;-0.8147292356959448;-0.17467276963867767;3.0;0
-4.155211418924219;-0.5751258938844429;-1.35130474947536;2.0;0
-1.3621043861483404;-0.47716011752270415;-2.050928079071285;0.0;0
-4.158306330499537;-0.09769813471709288;0.2872280658749928;3.0;0
-4.158360928354151;-0.7578103789740325;-0.589513034340535;3.0;0
-2.482084721383935;1.331634692080852;-1.0340354115849815;4.0;1
-2.431125491914637;1.8888299364786367;-0.3229381959325103;4.0;1
-4.059419840631373;0.15900578594468628;-2.527072958905963;0.0;0
-1.761963337716944;1.3633064276934883;-3.4284448095436044;0.0;0
-4.155211657342798;-0.09670128006246004;-1.7144770461279641;2.0;0
-4.161801546869166;-1.505046331036796;-1.2579658557092577;3.0;0
-3.763884276208765;1.7210105912387674;0.05105921008060296;1.0;0
-4.155211657342798;2.107139405156528;-1.1090253453966623;2.0;0
-4.002406328973658;1.0094973949969597;-3.163632504245462;0.0;0
-4.155211657342798;0.5816212915447374;-0.4724072177576446;2.0;0
-0.178645581064111;2.1432975362592352;-3.5155862405208933;2.0;0
-1.7672233284090826;1.2095628408596992;-3.3133737768701175;0.0;0
-3.9589023292635748;-1.6678493584188838;-1.1597435292451548;0.0;0
-4.155211657342798;0.007438125337209334;-1.9127833633415405;2.0;0
-1.7611367405031988;3.1541281933255387;-2.1430147095274785;2.0;0
-3.0649681985949346;0.971135524848564;-1.1341388606197598;4.0;1
-1.9623517692660162;2.5216228226618598;-0.5481681769526726;1.0;0
-3.763789862451441;1.4800954578718306;0.231374123915152;1.0;0
-2.765684574899561;-1.2754871358336917;-1.4534113820474779;0.0;0
-4.155211418924219;0.3024934884434731;0.4858917128243352;2.0;0
-1.658035010156519;1.5971889095995704;-3.6034965068453118;0.0;0
-4.155211418924219;0.0002818798951540469;-0.9104315425156835;2.0;0
-3.163925498781092;-1.1990544521988746;-1.5106182419692042;0.0;0
-4.155211657342798;-0.8533477221596727;-1.3942035371583292;2.0;0
-3.668600529489405;1.49408367156362;0.2209046446005577;1.0;0
-2.564981669244654;-0.7963814291196766;-1.8120031748286904;0.0;0
-0.8651134670351812;2.6811887433673305;-2.7873704967007207;2.0;0
-2.5595433414553472;1.3579031869272038;-3.4244005472740127;0.0;0
-4.155211657342798;0.8633660832771306;-1.427898596197872;2.0;0
-2.764831751642115;0.8844440151870916;-1.446431773301026;4.0;1
-4.163436383066065;-0.8734695865530584;-0.2573510315237407;3.0;0
-0.7134213150118658;0.03578242830527634;-2.4348448205464868;0.0;0
-3.164216846284754;-1.5176844065554387;-1.2721360942824982;0.0;0
-3.0649679601763555;1.2682902228933197;-0.7371169548357022;4.0;1
-4.1552118957613775;0.5428392005544644;-0.6928986786676564;2.0;0
-4.1618013084505865;-1.2177312883140823;-0.874091069102473;3.0;0
-4.16348025208462;-0.9345066706574062;-0.3347046641784811;3.0;0
-3.236704319772608;0.794446346998988;-1.257790597788115;4.0;1
-1.2616312206362554;2.761256606771207;-0.727524051224514;1.0;0
-2.8654167354677984;-0.7928050606525714;-1.8146800949778177;0.0;0
-2.8413380086993048;2.6674463226370126;-2.7782262399565147;2.0;0
-4.163436383066065;-0.9933650565373928;-0.41754023187753075;3.0;0
-1.6722819507693116;1.5346434903637647;-3.556683718561394;0.0;0
-2.0635704696749513;2.19029359932142;-3.426562432539812;2.0;0
-4.163480013666041;-1.0542842250631512;-0.4947363204173474;3.0;0
-2.657236784753687;1.279115334958945;-0.9895519599885778;4.0;1
-1.7618803680514166;1.4436988058305924;-3.4886151962840364;0.0;0
-4.1618013084505865;-1.0975070904832127;-0.7134626635287049;3.0;0
-2.4666301906679937;0.8140023273456638;-3.0173122779009054;0.0;0
-4.155211657342798;-0.5388483482379118;-1.6307506263307878;2.0;0
-3.064967840967066;1.389009297694316;-0.5758267594382859;4.0;1
-2.1622690857027833;1.6089942676217945;-3.6123322044767345;0.0;0
-4.158306330499537;-0.8166822588418152;-0.6733890030022729;3.0;0
-2.431125491914637;1.6483170861687717;-0.6442815212434048;4.0;1
-4.158360928354151;-0.5191416823167995;-0.270633438588486;3.0;0
-2.9382515848254034;1.6699723638740291;-0.2833872985264758;4.0;1
-4.1618013084505865;-1.2768244403356472;-0.9530439813865657;3.0;0
-4.155211418924219;-0.70732677496387;-1.855850125673363;2.0;0
-1.0659780204867193;3.08378598688945;-0.9689249147492913;1.0;0
-3.5648560226534673;-0.3127151268728757;-2.174008394136312;0.0;0
-0.1740560234164068;1.9182359336478219;-3.8163491944316936;2.0;0
-0.8651134670351812;2.44052458324414;-3.1089159833452134;2.0;0
-4.155211657342798;0.6299169172567451;-1.7539515946047186;2.0;0
-4.061702936944849;2.5976801010196406;-0.6050937629746694;1.0;0
-2.7648318708514044;0.6448854006703388;-1.7665001675531666;4.0;1
-4.163436383066065;-1.1112948974239745;-0.5751036012508757;3.0;0
-4.155211418924219;1.8672953435571067;-1.429474322725779;2.0;0
-1.3639869392489263;3.3254950687416693;-1.1498346634295045;1.0;0
-2.938251704034693;1.367623819834673;-0.6873477788889215;4.0;1
-4.1552118957613775;0.2640599154335548;-0.23008955255148178;2.0;0
-1.4619073570345704;3.6815995788815714;-1.4424397955399304;2.0;0
-2.1588880718325445;0.9591702461554719;-3.1259647600793308;0.0;0
-4.161801785287745;-0.9772828926523431;-0.5528342579549368;3.0;0
-4.160042017755396;-0.8372811544078683;-0.5345190963389416;3.0;0
-1.0678310096834966;2.558574174875547;-2.948370998605793;2.0;0
-3.5664577186678716;-1.8118430330084878;-1.0519700716197313;0.0;0
-4.163480490503199;-1.1740616181603505;-0.6547683579670946;3.0;0
-1.062272995767481;3.4851762771553094;-1.269350070312135;1.0;0
-4.1552118957613775;0.879637704459806;0.41655389081229505;2.0;0
-2.4639855325793096;-0.7168211500342058;-1.8715509170317746;0.0;0
-4.155211657342798;1.9695758915463597;-1.6362667448617618;2.0;0
-1.4716329277132818;2.3740734893358324;-0.4377330017944817;1.0;0
