X;Y;Z;categoryID;label
-0.5206974355658662;6.114132811864636;-2.0313900654109656;1.0;0.0
2.368170896343313;2.8203766845071527;-5.031390065410966;0.0;0.0
-1.4315145818671358;2.815835287412426;-2.0313898269923865;1.0;0.0
-2.2308939306220186;8.322556426366589;-2.129474753597611;2.0;0.0
1.253635087780081;2.3488668702447626;-2.0313900654109656;1.0;0.0
-2.2308939306220186;1.2197512887323114;-2.0550870840343176;2.0;0.0
-0.7360962240180147;5.418528725942394;-5.031390184620255;0.0;0.0
-2.230894884296335;6.12138455136659;-3.324719304302567;2.0;0.0
-0.8339203206977022;3.7210700862014505;-2.0313900654109656;1.0;0.0
-0.4304626790961396;8.39485113843324;-3.9324589018615423;2.0;0.0
-1.9398973791083467;1.2457827828729364;-2.031390184620255;1.0;0.0
-1.123918852039255;6.310681750615856;-2.0313898269923865;1.0;0.0
-0.2238019315680635;2.9095384381616327;-5.0313898269923865;0.0;0.0
-2.2308939306220186;1.1452698014581415;-3.1318239514621435;2.0;0.0
-1.4215586988410127;2.612651636441967;-2.0313903038295447;1.0;0.0
-0.9303520528754364;6.123438765844128;-2.031390184620255;1.0;0.0
-0.7396210042914517;3.7227350227439615;-5.031390065410966;0.0;0.0
-2.2308944074591768;7.727059295018932;-2.93741070673787;2.0;0.0
0.6736604364434109;4.9433830283487055;-2.031390184620255;1.0;0.0
-1.3238814680060518;6.313265254339001;-2.0313900654109656;1.0;0.0
-1.6473368017157686;7.623765876134655;-2.0313903038295447;1.0;0.0
-2.218068441577829;8.39485113843324;-4.230209345081681;2.0;0.0
1.2743336351433625;5.213628818830273;-2.0313903038295447;1.0;0.0
-2.125399431415476;1.2217077515924188;-2.031390184620255;1.0;0.0
2.1816667707482207;7.113246848424694;-5.031390065410966;0.0;0.0
-0.5382302610358369;6.417223384221813;-2.0313898269923865;1.0;0.0
-2.2308944074591768;7.015448024114392;-2.046785349110001;2.0;0.0
-0.6403029767951147;3.221859743436596;-2.0313898269923865;1.0;0.0
1.0645143182793484;2.318654706319592;-2.0313900654109656;1.0;0.0
-0.7396024076422822;2.1216632626855585;-2.0313900654109656;1.0;0.0
1.7746750505486355;4.218701293309948;-2.0313898269923865;1.0;0.0
-0.5344956724127905;2.719437649091504;-2.0313900654109656;1.0;0.0
0.8662749918022976;5.916301657995007;-2.0313900654109656;1.0;0.0
-1.2133668271979468;6.714046885808727;-2.0313898269923865;1.0;0.0
0.9643360765496124;2.248939444860241;-2.0313900654109656;1.0;0.0
0.0828811319390165;3.410565306981823;-5.031390065410966;0.0;0.0
2.664346376232229;6.118885924657604;-2.0313898269923865;1.0;0.0
1.0763813646355498;5.711658885320446;-2.031390184620255;1.0;0.0
2.9629239233055937;8.394851615270397;-3.2295036260875403;2.0;0.0
-2.2308939306220186;8.21691506131532;-4.739201182583207;2.0;0.0
-2.2308944074591768;3.521728923162243;-3.136164004066819;2.0;0.0
1.970385709575736;8.394851615270397;-3.231710309246415;2.0;0.0
-2.2308939306220186;1.8242331050241205;-3.135502094486588;2.0;0.0
0.0690776498833525;2.117967417081616;-2.0313898269923865;1.0;0.0
-2.2308939306220186;7.918103148778698;-2.04682278082692;2.0;0.0
3.057799497417532;8.21185152753236;-2.031390184620255;1.0;0.0
2.4705061109581816;6.8190111420953485;-2.0313898269923865;1.0;0.0
1.0321404130974638;2.260625054677746;-2.0313900654109656;1.0;0.0
1.860023895076834;6.819997241338513;-5.031390184620255;0.0;0.0
4.3333657177010405;5.531996657689831;-5.031390184620255;0.0;0.0
-0.8989508954962862;7.709461142858289;-5.031390184620255;0.0;0.0
1.671343484691702;4.617557337125561;-2.031390184620255;1.0;0.0
-1.9114726392707;1.5115588210427977;-5.031390065410966;0.0;0.0
-0.9321812002143036;7.024941851934216;-2.031390184620255;1.0;0.0
